"Source_ID","PDF","Taxon_group","n_species","logitMSA_loss_pred","logitMSA_loss_pred_lwr","logitMSA_loss_pred_med","logitMSA_loss_pred_mea","logitMSA_loss_pred_upr","MSA_loss_pred","MSA_loss_pred_lwr","MSA_loss_pred_med","MSA_loss_pred_mea","MSA_loss_pred_upr"
0,0.63,"Invertebrates",1,1.27420136166598,1.00405648262858,1.37351376038152,1.36827935534799,1.74095908204072,0.781461103388509,0.731855383595718,0.79794726125332,0.797102015288782,0.850808845741471
0,0.64,"Invertebrates",1,1.31599160706922,1.04421744421532,1.42062484410567,1.41375013150062,1.7882795499597,0.788514041362115,0.739662944682903,0.805436353562765,0.804356764085639,0.856716214766709
0,0.65,"Invertebrates",1,1.35778185247247,1.08605623989895,1.46517614132504,1.45922090765325,1.8402301942992,0.795398954110708,0.747638358661667,0.812323075789554,0.811413485720523,0.862975929823676
0,0.66,"Invertebrates",1,1.39957209787572,1.12851846827948,1.50795517816311,1.50469168380588,1.89211976012421,0.802115978173727,0.755565384042466,0.818757966626137,0.818273181863055,0.868997035383101
0,0.67,"Invertebrates",1,1.44136234327897,1.16871298848013,1.55321098463889,1.55016245995852,1.94412497142236,0.808665529450781,0.762912303564124,0.82537701403591,0.824937194862533,0.874804615449736
0,0.68,"Invertebrates",1,1.48315258868221,1.20417760461448,1.59891259151413,1.59563323611115,1.9976724475904,0.815048288438395,0.769267122306993,0.831866349924808,0.831407184478811,0.880552483225126
0,0.69,"Invertebrates",1,1.52494283408546,1.24049442195572,1.64396015807678,1.64110401226378,2.05211608852448,0.821265185186078,0.775650063841182,0.838073076756596,0.837685104577377,0.886161263127888
0,0.7,"Invertebrates",1,1.56673307948871,1.27864526540516,1.68833865443637,1.68657478841642,2.10651410941811,0.827317384080223,0.782219082384676,0.844005551807198,0.843773179950661,0.89153470540262
0,0.71,"Invertebrates",1,1.60852332489196,1.31446819091174,1.73361329633702,1.73204556456905,2.16085540627808,0.833206268557383,0.788259885360773,0.849874017176994,0.849673883412265,0.896678825329894
0,0.72,"Invertebrates",1,1.6503135702952,1.35126177541936,1.77795288130502,1.77751634072168,2.21182551162319,0.83893342584093,0.794335836481761,0.855443904119408,0.855389913295279,0.901306430832081
0,0.73,"Invertebrates",1,1.69210381569845,1.38935311660418,1.82380255372916,1.82298711687431,2.2651486233152,0.844500631787447,0.800488951821048,0.861021778044711,0.860924171470434,0.905949238453892
0,0.74,"Invertebrates",1,1.7338940611017,1.42335184740449,1.86894254739943,1.86845789302695,2.31413438258638,0.849909835921318,0.80586334260956,0.866335873969946,0.866279741984694,0.91004089685839
0,0.75,"Invertebrates",1,1.77568430650494,1.45851705751519,1.9159599120865,1.91392866917958,2.36276287648448,0.85516314672806,0.811305757809177,0.871687233660391,0.871459870406174,0.913943356888236
0,0.76,"Invertebrates",1,1.81747455190819,1.49783802092743,1.96031865626494,1.95939944533221,2.4197271932249,0.860262817269154,0.817251803267404,0.876567434213683,0.876467943947235,0.918319283916467
0,0.77,"Invertebrates",1,1.85926479731144,1.53484607135421,2.00270157084924,2.00487022148485,2.4762934854477,0.865211231173368,0.82271424619505,0.881080433912728,0.881307472424203,0.922463104463952
0,0.78,"Invertebrates",1,1.90105504271469,1.57518833978821,2.04667377887271,2.05034099763748,2.53278152445901,0.870010889052176,0.828521989735903,0.885611090877328,0.885982070099646,0.926408211773721
0,0.79,"Invertebrates",1,1.94284528811793,1.61595396239443,2.09391919873053,2.09581177379011,2.58644592457274,0.87466439537962,0.834236375654128,0.890310750741325,0.890495438441473,0.929984151730143
0,0.8,"Invertebrates",1,1.98463553352118,1.651610541393,2.13852034236972,2.14128254994274,2.64455689161185,0.879174445870164,0.839108600906637,0.894591163440844,0.894851349822383,0.933674713882736
0,0.81,"Invertebrates",1,2.02642577892443,1.68791031646803,2.18521736991911,2.18675332609538,2.7005679637387,0.883543815381588,0.843949148442838,0.898914149163811,0.899053632173405,0.937060149866415
0,0.82,"Invertebrates",1,2.06821602432768,1.72253117658957,2.22972804130457,2.23222410224801,2.7511649837501,0.887775346363903,0.848454580656326,0.902887515839082,0.903106154596456,0.939979110024264
0,0.83,"Invertebrates",1,2.11000626973092,1.75795415481211,2.27407551702419,2.27769487840064,2.81126471784063,0.891871937869663,0.852953247343158,0.906707104919663,0.907012813932945,0.943281521430218
0,0.84,"Invertebrates",1,2.15179651513417,1.79337517953444,2.31898423499224,2.32316565455328,2.86870419919258,0.895836535135794,0.857340585081366,0.910437148343082,0.910777522278491,0.946277512249058
0,0.85,"Invertebrates",1,2.19358676053742,1.82873444441427,2.3656456188744,2.36863643070591,2.92527231056373,0.899672119742373,0.861610894112843,0.914169816774242,0.914404195427781,0.949081690937325
0,0.86,"Invertebrates",1,2.23537700594066,1.86422269063152,2.41153488684663,2.41410720685854,2.9844418176955,0.903381700349441,0.865788378233726,0.917702677737543,0.917896742228355,0.951866290352507
0,0.87,"Invertebrates",1,2.27716725134391,1.9037207939995,2.45840700666252,2.45957798301117,3.04217123982267,0.906968304009088,0.87031206679469,0.921174069334054,0.921259054817696,0.954443330665072
0,0.88,"Invertebrates",1,2.31895749674716,1.94226926586372,2.50214075092755,2.50504875916381,3.09678309586592,0.910434968046627,0.88,0.924291758376348,0.92449499971435,0.956759855713995
0,0.89,"Invertebrates",1,2.36074774215041,1.97748612400877,2.54820481434383,2.55051953531644,3.1506490879181,0.913784732501617,0.89,0.927452819859398,0.927608409730844,0.958934290054287
0,0.9,"Invertebrates",1,2.40253798755365,2.01369601953951,2.59227250366484,2.59599031146907,3.20607383172894,0.917020633116919,0.9,0.930362592249456,0.930603076673807,0.961062207550957
0,0.91,"Invertebrates",1,2.4443282329569,2.05221576494853,2.63732749338206,2.64146108762171,3.26078509126471,0.920145694861669,0.91,0.933225618363005,0.933482744795005,0.963058731746156
0,0.92,"Invertebrates",1,2.48611847836015,2.08943373268481,2.68301319009865,2.68693186377434,3.31566269350716,0.923162925972203,0.92,0.936016818803139,0.936251104955729,0.964962242013445
0,0.93,"Invertebrates",1,2.5279087237634,2.1286600648484,2.72982626720012,2.73240263992697,3.37004128619902,NA,0.93,0.938763850688406,0.938911789466275,0.966755018114338
0,0.94,"Invertebrates",1,2.56969896916664,2.16352702326253,2.77539626736897,2.77787341607961,3.42475582533462,NA,0.94,0.94133171322364,0.941468367561851,0.968469321860524
0,0.95,"Invertebrates",1,2.61148921456989,2.19839398167665,2.8212539322007,2.82334419223224,3.47947036447022,NA,0.95,NA,NA,0.97009796040249
