"Database","Source_ID","SS_ID","Source_ID_original","SS_ID_original","Longitude","Latitude","Taxon_group","Pressure","Pressure_level","Pressure_unit","n_species","PDF","MSA_loss"
"BioTIME",260,"260_248","308","308_08_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_248","308","308_08_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_248","308","308_08_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_249","308","308_08_F3",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_250","308","308_08_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.0833333333333327
"BioTIME",260,"260_251","308","308_08_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_251","308","308_08_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_252","308","308_08_G8",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_253","308","308_08_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_253","308","308_08_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.125
"BioTIME",260,"260_253","308","308_08_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_253","308","308_08_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_253","308","308_08_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_254","308","308_08_H10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_255","308","308_08_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_255","308","308_08_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_255","308","308_08_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_255","308","308_08_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_256","308","308_08_I10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_256","308","308_08_I10",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_257","308","308_08_I2",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_258","308","308_08_I4",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_259","308","308_08_I6",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_260","308","308_08_I9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_260","308","308_08_I9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_260","308","308_08_I9",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_261","308","308_08_J1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.416666666666667
"BioTIME",260,"260_261","308","308_08_J1",-79.26,40.17,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_262","308","308_08_J10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_262","308","308_08_J10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_262","308","308_08_J10",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_263","308","308_08_J2",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.25
"BioTIME",260,"260_264","308","308_08_J3",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_264","308","308_08_J3",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_265","308","308_08_J4",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_266","308","308_08_J7",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.3
"BioTIME",260,"260_267","308","308_08_J8",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_267","308","308_08_J8",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_267","308","308_08_J8",-79.26,40.17,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_268","308","308_08_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.416666666666667
"BioTIME",260,"260_268","308","308_08_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.216666666666668
"BioTIME",260,"260_268","308","308_08_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.366666666666667
"BioTIME",260,"260_268","308","308_08_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",2,0,0.366666666666667
"BioTIME",260,"260_268","308","308_08_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.366666666666667
"BioTIME",260,"260_269","308","308_09_A1",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_269","308","308_09_A1",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_269","308","308_09_A1",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_270","308","308_09_A10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_271","308","308_09_A2",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_271","308","308_09_A2",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_271","308","308_09_A2",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_272","308","308_09_A3",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_273","308","308_09_A4",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_274","308","308_09_A5",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.383333333333332
"BioTIME",260,"260_274","308","308_09_A5",-79.26,40.17,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_275","308","308_09_A6",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.124999999999999
"BioTIME",260,"260_276","308","308_09_A7",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_277","308","308_09_A8",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_278","308","308_09_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_278","308","308_09_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_278","308","308_09_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_279","308","308_09_B1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_279","308","308_09_B1",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_279","308","308_09_B1",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_280","308","308_09_B10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_281","308","308_09_B2",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_282","308","308_09_B3",-79.26,40.17,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_283","308","308_09_B6",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_284","308","308_09_C10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_284","308","308_09_C10",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_285","308","308_09_C3",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_286","308","308_09_C6",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_286","308","308_09_C6",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_287","308","308_09_C7",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_288","308","308_09_C8",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_289","308","308_09_D1",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_290","308","308_09_D10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_291","308","308_09_D2",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_292","308","308_09_D6",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_293","308","308_09_D9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.333333333333333
"BioTIME",260,"260_293","308","308_09_D9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_293","308","308_09_D9",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.333333333333333
"BioTIME",260,"260_294","308","308_09_E10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.366666666666667
"BioTIME",260,"260_295","308","308_09_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_295","308","308_09_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",4,0,0.0250000000000005
"BioTIME",260,"260_295","308","308_09_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",3,0,0.133333333333334
"BioTIME",260,"260_296","308","308_09_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.133333333333333
"BioTIME",260,"260_296","308","308_09_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.3
"BioTIME",260,"260_296","308","308_09_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_296","308","308_09_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.3
"BioTIME",260,"260_297","308","308_09_F6",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.277777777777778
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",3,0,0.277777777777778
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_298","308","308_09_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_299","308","308_09_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_299","308","308_09_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_299","308","308_09_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","7","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_300","308","308_09_G3",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_301","308","308_09_G4",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_302","308","308_09_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_302","308","308_09_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_302","308","308_09_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_303","308","308_09_H1",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.416666666666667
"BioTIME",260,"260_304","308","308_09_H10",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_305","308","308_09_H8",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_305","308","308_09_H8",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_305","308","308_09_H8",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_306","308","308_09_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_306","308","308_09_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_306","308","308_09_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_307","308","308_09_I10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_307","308","308_09_I10",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_307","308","308_09_I10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_308","308","308_09_I4",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_309","308","308_09_I6",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_310","308","308_09_I8",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_310","308","308_09_I8",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_311","308","308_09_I9",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_312","308","308_09_J1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_312","308","308_09_J1",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",3,0,0.133333333333334
"BioTIME",260,"260_313","308","308_09_J10",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_314","308","308_09_J3",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_314","308","308_09_J3",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_315","308","308_09_J5",-79.26,40.17,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_316","308","308_09_J6",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_317","308","308_09_J7",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.200000000000001
"BioTIME",260,"260_317","308","308_09_J7",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.200000000000001
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.39047619047619
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",3,0,0.342857142857143
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",3,0,0.354761904761905
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","12","Years_since_reference_measure",2,0,0.585714285714285
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","16","Years_since_reference_measure",2,0,0.585714285714285
"BioTIME",260,"260_318","308","308_09_J9",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.1
"BioTIME",260,"260_319","308","308_10_A1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_319","308","308_10_A1",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.166666666666667
"BioTIME",260,"260_320","308","308_10_A10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_320","308","308_10_A10",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_320","308","308_10_A10",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_320","308","308_10_A10",-79.26,40.17,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_321","308","308_10_A2",-79.26,40.17,"Vertebrates","Time_as_proxy","14","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_322","308","308_10_A3",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.166666666666667
"BioTIME",260,"260_322","308","308_10_A3",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_323","308","308_10_A4",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_324","308","308_10_A5",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_324","308","308_10_A5",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_325","308","308_10_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.277777777777778
"BioTIME",260,"260_325","308","308_10_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_325","308","308_10_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_325","308","308_10_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_325","308","308_10_A9",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_326","308","308_10_B1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_327","308","308_10_B10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_328","308","308_10_B4",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_329","308","308_10_B7",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_330","308","308_10_C1",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_330","308","308_10_C1",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_330","308","308_10_C1",-79.26,40.17,"Vertebrates","Time_as_proxy","20","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_331","308","308_10_C10",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_332","308","308_10_C7",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_333","308","308_10_C9",-79.26,40.17,"Vertebrates","Time_as_proxy","15","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_334","308","308_10_D1",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_334","308","308_10_D1",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_334","308","308_10_D1",-79.26,40.17,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_335","308","308_10_D10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_336","308","308_10_D6",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_337","308","308_10_D9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_338","308","308_10_E10",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_339","308","308_10_E3",-79.26,40.17,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_340","308","308_10_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_340","308","308_10_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","4","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_340","308","308_10_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","6","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_340","308","308_10_E9",-79.26,40.17,"Vertebrates","Time_as_proxy","17","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_341","308","308_10_F1",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_342","308","308_10_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_342","308","308_10_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","13","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_342","308","308_10_F10",-79.26,40.17,"Vertebrates","Time_as_proxy","18","Years_since_reference_measure",2,0,0.333333333333333
"BioTIME",260,"260_343","308","308_10_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.166666666666666
"BioTIME",260,"260_343","308","308_10_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","8","Years_since_reference_measure",2,0,0.1
"BioTIME",260,"260_343","308","308_10_F9",-79.26,40.17,"Vertebrates","Time_as_proxy","9","Years_since_reference_measure",2,0,0.2
"BioTIME",260,"260_344","308","308_10_G10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_345","308","308_10_G4",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_346","308","308_10_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",3,0,0.333333333333333
"BioTIME",260,"260_346","308","308_10_G9",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_347","308","308_10_H10",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_348","308","308_10_H6",-79.26,40.17,"Vertebrates","Time_as_proxy","1","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_349","308","308_10_H8",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_349","308","308_10_H8",-79.26,40.17,"Vertebrates","Time_as_proxy","3","Years_since_reference_measure",2,0,0.25
"BioTIME",260,"260_350","308","308_10_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_350","308","308_10_H9",-79.26,40.17,"Vertebrates","Time_as_proxy","5","Years_since_reference_measure",2,0,0.5
"BioTIME",260,"260_351","308","308_10_I1",-79.26,40.17,"Vertebrates","Time_as_proxy","2","Years_since_reference_measure",2,0,0.5
