"Database","Source_ID","SS_ID","Longitude","Latitude","Taxon_group","Pressure","Pressure_level","Pressure_unit","n_species","PDF","MSA_loss"
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.077268469136,36.9677847078577,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",3,0.333333333333333,0.655950569150179
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.0771168695822,36.9671233547749,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",15,0.733333333333333,0.839092662796389
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.0769928335837,36.9665822477072,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",6,0.833333333333333,0.931707350825438
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.0759102878067,36.9658559943906,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",88,0.727272727272727,0.750269308967466
"PREDICTS","SC1_2011__Meijer","SC1_2011__Meijer 1",-25.0758945063859,36.9653875126546,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",6,0.833333333333333,0.995833333333333
"PREDICTS","SC1_2012__GendreauBerthiaume","SC1_2012__GendreauBerthiaume 1",-79.1563370370371,47.2740166666666,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",2,0.5,0.5
"PREDICTS","SC1_2012__GendreauBerthiaume","SC1_2012__GendreauBerthiaume 1",-79.1515231481482,47.2704398148148,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",3,0,0.153846153846154
"PREDICTS","SC1_2013__Fernandez","SC1_2013__Fernandez 1",-70.5194444444444,-33.3465925925926,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",5,0.6,0.842857142857143
"PREDICTS","SC1_2014__Fowler","SC1_2014__Fowler 1",-1.70618697917,52.5874976541,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",40,0.6,0.680390947639567
"PREDICTS","SC1_2014__Fowler","SC1_2014__Fowler 1",-1.85733204869889,52.4888650109222,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",38,0.184210526315789,0.440600030239071
"PREDICTS","SC1_2014__Fowler","SC1_2014__Fowler 1",-1.854926925829,52.47820187943,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",2,0,0.25
"PREDICTS","SC1_2014__Fowler","SC1_2014__Fowler 1",-1.87903700938,52.5235374327909,"Invertebrates","Land_use","Urban","Land_use_category",22,0.0909090909090909,0.284248234612729
"PREDICTS","SC1_2014__Fowler","SC1_2014__Fowler 1",-1.87268060353917,52.5238406971167,"Invertebrates","Land_use","Urban","Land_use_category",18,0.277777777777778,0.542824074074074
"PREDICTS","SC1_2014__Kurz","SC1_2014__Kurz 1",-83.9930444444445,10.4195935185185,"Vertebrates","Land_use","Forest_plantation","Land_use_category",40,0.575,0.728912651561791
"PREDICTS","SC1_2014__Kurz","SC1_2014__Kurz 1",-83.9277212962963,10.2830092592593,"Vertebrates","Land_use","Forest_plantation","Land_use_category",40,0.6,0.667278251262626
"PREDICTS","SC1_2014__Kurz","SC1_2014__Kurz 1",-83.9904659722222,10.4207243055556,"Vertebrates","Land_use","Pasture","Land_use_category",40,0.725,0.778975627413127
"PREDICTS","SC1_2014__Raub","SC1_2014__Raub 1",-48.6791666666667,-25.3055555555556,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",49,0.551020408163265,0.687912286126572
"PREDICTS","SC1_2014__Raub","SC1_2014__Raub 1",-48.5083333333333,-25.2583333333333,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",49,0.448979591836735,0.623749261609406
"PREDICTS","SC1_2014__Raub","SC1_2014__Raub 1",-48.6791666666667,-25.3055555555556,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",49,0.428571428571429,0.619511882675148
"PREDICTS","SC1_2014__Raub","SC1_2014__Raub 1",-48.6791666666667,-25.3055555555556,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",49,0.693877551020408,0.827655490767736
"PREDICTS","SC1_2014__Raub","SC1_2014__Raub 1",-48.5083333333333,-25.2583333333333,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",49,0.693877551020408,0.790850340136054
"PREDICTS","SC2_2009__Louhaichi","SC2_2009__Louhaichi 1",37.5161111111,35.8052777778,"Plants","Land_use","Pasture","Land_use_category",7,0.857142857142857,0.934714285714286
"PREDICTS","SC2_2009__Louhaichi","SC2_2009__Louhaichi 1",37.5797222222,35.9355555556,"Plants","Land_use","Pasture","Land_use_category",7,0.857142857142857,0.934714285714286
"PREDICTS","SC2_2009__Louhaichi","SC2_2009__Louhaichi 2",37.5161111111,35.8052777778,"Plants","Land_use","Pasture","Land_use_category",2,0.5,0.956634544106746
"PREDICTS","SC2_2012__Santana","SC2_2012__Santana 1",-7.9120909944,37.224028942,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",52,0.326923076923077,0.411744648324222
"PREDICTS","SC2_2012__Verdasca","SC2_2012__Verdasca 1",-7.912092995768,37.22403256822,"Invertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",35,0.228571428571429,0.303275451590105
"PREDICTS","SE1_2004__Gutierrez","SE1_2004__Gutierrez 1",-73.1532222222222,6.00902777777778,"Vertebrates","Land_use","Forest_plantation","Land_use_category",5,0.2,0.768771929824561
"PREDICTS","SE1_2004__Gutierrez","SE1_2004__Gutierrez 2",-73.1532222222222,6.00902777777778,"Vertebrates","Land_use","Forest_plantation","Land_use_category",6,0.166666666666667,0.288972588407617
"PREDICTS","SE1_2007__SmithPardo","SE1_2007__SmithPardo 1",-75.1063888889,6.768194444445,"Invertebrates","Land_use","Pasture","Land_use_category",15,0.6,0.824346101259965
"PREDICTS","SE1_2007__SmithPardo","SE1_2007__SmithPardo 1",-75.0530555556,6.90027777778,"Invertebrates","Land_use","Pasture","Land_use_category",15,0.666666666666667,0.82050613154961
"PREDICTS","SE1_2007__SmithPardo","SE1_2007__SmithPardo 1",-75.10828703705,6.77925925925833,"Invertebrates","Land_use","Secondary vegetation","Land_use_category",15,0.4,0.678686582809224
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-76.4922871151,3.26728071624,"Invertebrates","Land_use","Pasture","Land_use_category",39,0.846153846153846,0.868329868329868
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-76.324603724,3.64593623991,"Invertebrates","Land_use","Pasture","Land_use_category",39,0.846153846153846,0.867216117216117
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-76.31724848745,3.8470087334,"Invertebrates","Land_use","Pasture","Land_use_category",39,0.743589743589744,0.810286935286935
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-75.990556,4.436667,"Invertebrates","Land_use","Pasture","Land_use_category",39,0.871794871794872,0.907570207570208
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-75.889746173275,4.892787339995,"Invertebrates","Land_use","Pasture","Land_use_category",14,0.785714285714286,0.8375
"PREDICTS","SE1_2012__Cabra","SE1_2012__Cabra 1",-75.88919967724,4.885748543992,"Invertebrates","Land_use","Pasture","Land_use_category",25,0.6,0.763822393822394
"PREDICTS","SE2_2009__Craig","SE2_2009__Craig 1",116.11322980031,-32.6287096936988,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",2,0.5,0.666666666666667
"PREDICTS","SE2_2010__Gaigher","SE2_2010__Gaigher 1",18.77917025,-33.97323275,"Invertebrates","Land_use","Forest_plantation","Land_use_category",9,0.333333333333333,0.585968081903041
"PREDICTS","SE2_2010__Gaigher","SE2_2010__Gaigher 1",18.7973043333333,-33.9797276666667,"Invertebrates","Land_use","Forest_plantation","Land_use_category",2,0,0.265765765765766
"PREDICTS","SE2_2010__Gaigher","SE2_2010__Gaigher 1",18.86404,-33.847836,"Invertebrates","Land_use","Forest_plantation","Land_use_category",14,0.571428571428571,0.71090200358493
"PREDICTS","SE2_2010__McCarthy","SE2_2010__McCarthy 1",78.9825098484849,41.8473787878788,"Vertebrates","Land_use","Primary vegetation - Light/intense use","Land_use_category",8,0.125,0.389583963945784
"PREDICTS","SE2_2012__Craig","SE2_2012__Craig 1",116.095544418592,-32.6061216977885,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",5,0.4,0.497435897435897
"PREDICTS","SE2_2012__Craig","SE2_2012__Craig 1",116.096083045578,-32.6054745226889,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",4,0.25,0.580188679245283
"PREDICTS","SE2_2012__Craig","SE2_2012__Craig 1",116.096270358723,-32.6056397812878,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",6,0,0.311113800801528
"PREDICTS","SE2_2012__Craig","SE2_2012__Craig 1",116.13818860312,-32.2932455023243,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",15,0.266666666666667,0.511999702065062
"PREDICTS","SE2_2014a_Craig","SE2_2014a_Craig 1",116.109672982338,-32.6121336717986,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",5,0.4,0.566666666666667
"PREDICTS","SE2_2014b_Craig","SE2_2014b_Craig 1",116.13734138062,-32.6164794155547,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",12,0.333333333333333,0.802113156856946
"PREDICTS","SE2_2014b_Craig","SE2_2014b_Craig 1",116.137871734084,-32.6181786139658,"Vertebrates","Land_use","Young secondary vegetation","Land_use_category",9,0.777777777777778,0.863247863247863
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.734204084541,6.3174943236715,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",3,0.666666666666667,0.958333333333333
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.734211972222,6.31747032828283,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",8,0.875,0.875
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.73421930787,6.31748333333333,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",4,0.75,0.838541666666667
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.734221875817,6.31753447712418,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",2,0.5,0.8125
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.700606746032,6.28251150793651,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",7,0.714285714285714,0.714285714285714
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.700645833333,6.28264814814815,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",9,0.555555555555556,0.681432347395746
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.700686111111,6.28226805555556,"Invertebrates","Land_use","Mature secondary vegetation","Land_use_category",2,0.5,0.8125
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.724127631579,6.29945364619883,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",4,0.75,0.9609375
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.724729305555,6.30027929722222,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",10,0.8,0.893292096219931
"PREDICTS","SH1_2001__Floren","SH1_2001__Floren 1",116.725405701754,6.30125876315789,"Invertebrates","Land_use","Young secondary vegetation","Land_use_category",2,0.5,0.8125
"PREDICTS","SH1_2002__Bonham","SH1_2002__Bonham 1",144.934590648549,-40.9320370136538,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",10,0.9,0.996875
"PREDICTS","SH1_2002__Bonham","SH1_2002__Bonham 1",145.212439158026,-41.0889098462725,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",10,0.8,0.8
"PREDICTS","SH1_2002__Bonham","SH1_2002__Bonham 1",145.62119947164,-41.2009072784426,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",10,0.6,0.672173913043478
"PREDICTS","SH1_2002__Bonham","SH1_2002__Bonham 1",146.058374445631,-41.1709941436492,"Invertebrates","Land_use","Intermediate secondary vegetation","Land_use_category",10,0.9,0.9
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.476017,-29.97575,"Plants","Land_use","Pasture","Land_use_category",107,0.523364485981308,0.670275130134221
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.5688225,-29.8074888333333,"Plants","Land_use","Pasture","Land_use_category",24,0,0.320120213821276
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.5733936,-29.8048366,"Plants","Land_use","Pasture","Land_use_category",12,0,0.359210239651416
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.5749436,-29.80796,"Plants","Land_use","Pasture","Land_use_category",13,0,0.311941391941392
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.58218775,-29.8047625,"Plants","Land_use","Pasture","Land_use_category",58,0.793103448275862,0.890463246686964
"PREDICTS","SH1_2005__OConnor","SH1_2005__OConnor 1",29.434683,-29.698017,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",107,0.775700934579439,0.848874090226529
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.7375,41.1377777777778,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.375,0.874172070028344
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-5.46611111111111,41.1316666666667,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.8125,0.914247840273877
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-5.46611111111111,41.4522222222222,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.75,0.894585289647289
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-5.32277777777778,42.5125,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.5625,0.785452562449604
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-4.19589930555556,40.4259305555556,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",2,0.5,0.847348484848485
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-4.19301690821256,40.4294939613527,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",2,0,0.954921945852534
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-4.1561537037037,40.4769092592593,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",3,0.666666666666667,0.746666666666667
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-4.156140625,40.4761579861111,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",2,0.5,0.70364010989011
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.84088888888889,40.7378888888889,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.125,0.596899188506548
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.69672222222222,40.5406388888889,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.4375,0.725432998819347
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.61840561529271,40.8127117682198,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",4,0.5,0.97486862317083
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.61815248842593,40.8129615162037,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",2,0.5,0.9
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.61804269005848,40.8127894736842,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",9,0.111111111111111,0.884774465832026
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.2511,40.4237333333334,"Plants","Land_use","Intermediate secondary vegetation","Land_use_category",16,0.8125,0.993628703462248
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.91047222222222,40.62925,"Plants","Land_use","Mature secondary vegetation","Land_use_category",16,0.1875,0.457314284860889
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.49019444444444,42.3341111111111,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.737914512671794
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.38513888888889,43.1440833333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.875,0.875
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.38497222222222,41.9193055555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.798417509272819
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.29325,42.5762222222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.75,0.829237429237429
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.16363888888888,41.7827916666667,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.75,0.817488465293525
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-8.13161111111111,41.9266666666667,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.812923954921831
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.8085625,41.9507847222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",5,0.6,0.6
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.79881349206349,41.9416785714286,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.545454545454545,0.76407127853283
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.75433333333333,42.7157222222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.875,0.928503148897886
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.65453888888889,42.9235111111111,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.821738536445885
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.62186666666667,41.9631222222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.793369358088232
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.60619444444444,42.7860555555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.828165159815356
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.58088988095238,42.2662688492063,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",15,0.466666666666667,0.709268155511294
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.57358333333333,40.4258333333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.636363636363636,0.802320361784114
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.55477777777778,43.41575,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.875,0.934151785714286
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.48171296296296,42.7671365740741,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.375,0.709405664753894
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.48136111111111,41.8838888888889,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5,0.810331129209396
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.47836111111111,42.0099444444444,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5625,0.811352868691406
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.381,42.5129444444444,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.798561733101207
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.32413888888889,42.3635277777777,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.755536547553853
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.28594444444444,41.9802222222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.73747577062539
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.23319444444444,42.1415277777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.721587960560457
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.22166666666667,42.9788333333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.833300000730618
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.18197222222222,42.2397777777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.855027144803828
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.06333333333333,42.1567777777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.4375,0.648851243934377
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.04511111111111,42.3546111111111,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5625,0.726059612304957
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.03796296296296,42.0632962962963,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.778749573168261
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.02394444444444,42.2551944444444,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5,0.6438751087605
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.01856234567901,42.7320962962963,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",5,0.6,0.860253156751858
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.01818024691358,42.7354913580247,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",7,0.571428571428571,0.632655207714154
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.01765519323671,42.7371763285024,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",2,0,0.986573151370027
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-7.01633333333333,42.7369571256039,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",2,0.5,0.5
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.89202777777778,42.2123055555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.872131158517153
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.88547222222222,42.0455833333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.791078317949829
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.85333333333333,42.9905277777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.738101608546505
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.67447916666667,42.1157847222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.4375,0.732923976301849
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.67413888888889,42.5367916666667,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.4375,0.71759934223134
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.65078703703704,42.8334722222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",13,0.461538461538462,0.651908935513905
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.64879761904762,42.8398650793651,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",3,0.666666666666667,0.933333333333333
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.64775,42.2660833333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.715511455327889
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.63252777777778,42.6710277777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5,0.765488595804133
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.60300793650794,42.9855357142857,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.758262826285249
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.56811111111111,42.4445277777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.724284193797285
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.52836111111111,42.2185555555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.88147810878426
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.51311111111111,42.6054444444444,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.625,0.806280073450546
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-6.05044444444444,43.1077222222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.833952183648786
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-4.06733333333333,40.8260833333333,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5625,0.715060266356806
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.95133333333333,41.0072777777778,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5625,0.698992270867146
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.82905555555556,40.7379722222222,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5625,0.761670757382761
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.77233333333333,40.9545555555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.5,0.746253141609337
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.59493113425926,41.0458819444444,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.375,0.962338241553772
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.47785590277778,41.3085920138889,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",5,0.6,0.745543546365915
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.4778431372549,41.3069362745098,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",11,0.454545454545455,0.725877506716209
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.35665104166667,40.9881180555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.6875,0.800492307930752
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.35533333333333,40.7403888888889,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.9375,0.988570316554229
"PREDICTS","SH1_2010__Albertos","SH1_2010__Albertos 1",-3.35483333333333,40.6503055555556,"Plants","Land_use","Primary vegetation - Light/intense use","Land_use_category",16,0.9375,0.992603550295858
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.924369047619,-49.2279920634921,"Plants","Land_use","Pasture","Land_use_category",25,0.64,0.692532228478503
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.9210231481481,-49.2393240740741,"Plants","Land_use","Pasture","Land_use_category",76,0.644736842105263,0.74573710166273
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.8090740740741,-50.3143888888889,"Plants","Land_use","Pasture","Land_use_category",101,0.712871287128713,0.757473059758066
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.606425,-50.3215722222222,"Plants","Land_use","Pasture","Land_use_category",101,0.910891089108911,0.912676879036699
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.5559166666667,-49.0875833333333,"Plants","Land_use","Pasture","Land_use_category",101,0.930693069306931,0.930693069306931
"PREDICTS","SH1_2013__Peri","SH1_2013__Peri 1",-72.4836111111111,-49.1677777777778,"Plants","Land_use","Pasture","Land_use_category",101,0.871287128712871,0.877384065195627
